system:index,LST,NDBI,NDVI,.geo
39,45.947765300000015,0.015061096902529127,0.04070194168279175,"{""type"":""Point"",""coordinates"":[39.29264500839878,21.387626094962258]}"
40,48.92486072000003,0.062250535275303324,0.0476949883346623,"{""type"":""Point"",""coordinates"":[39.19992224474913,21.30034498855271]}"
41,40.87884164000002,-0.01510370245465276,0.02905982905982906,"{""type"":""Point"",""coordinates"":[39.20577450483512,21.77199163514718]}"
42,29.55835940000003,0.03424699346804225,0.01906725070858026,"{""type"":""Point"",""coordinates"":[39.051693935328366,21.35564704656491]}"
43,29.01831224,0.043418845891049135,0.009968520461699895,"{""type"":""Point"",""coordinates"":[39.022177013864756,21.248804092556707]}"
44,43.82175686000005,0.035107587768969425,0.05116481602438493,"{""type"":""Point"",""coordinates"":[39.29160383530551,21.762637872094558]}"
45,29.42847463999999,0.022344322344322345,0.011367942402425162,"{""type"":""Point"",""coordinates"":[39.02404234427027,21.299718364181608]}"
46,29.86598120000002,0.014169220982013765,0.002528965476680586,"{""type"":""Point"",""coordinates"":[39.0967490189653,21.648994399602444]}"
47,47.80716818000002,0.0587715142902258,0.024474082221916677,"{""type"":""Point"",""coordinates"":[39.286640505192054,21.68270837942019]}"
48,51.35849096000004,0.05721702449840463,0.04439252336448598,"{""type"":""Point"",""coordinates"":[39.38155424268237,21.675399846005643]}"
49,29.82496495999999,0.04033551252004441,0.0075762481383150945,"{""type"":""Point"",""coordinates"":[39.072947751764374,21.334620204468713]}"
50,50.35701110000002,0.07149739834264791,0.051907646962502045,"{""type"":""Point"",""coordinates"":[39.209758158069306,21.218381195621586]}"
51,29.73951446000001,0.03264604810996564,0.019927536231884056,"{""type"":""Point"",""coordinates"":[39.058892159532704,21.50903901123601]}"
52,52.21641398000003,0.08935903009225717,0.04189002486874827,"{""type"":""Point"",""coordinates"":[39.32448136696719,21.27106007209631]}"
53,29.44556474000001,0.034738699276023605,0.02705851890212325,"{""type"":""Point"",""coordinates"":[39.062825449170774,21.246934661073624]}"
54,29.254155620000006,0.028144812466670617,0.017430680478878482,"{""type"":""Point"",""coordinates"":[39.089231170181456,21.582312523032467]}"
55,47.48587429999998,0.06919211441824508,0.04174778282500541,"{""type"":""Point"",""coordinates"":[39.23497827304437,21.641603219681073]}"
56,48.41557574000001,0.0467101426223424,0.05702527924750147,"{""type"":""Point"",""coordinates"":[39.21868297916839,21.403119446183275]}"
57,29.650645940000004,0.023426509266621813,0.018629577644506828,"{""type"":""Point"",""coordinates"":[39.06850694445831,21.65801133035938]}"
58,48.65483714000004,0.04766850707921063,0.07447497455823851,"{""type"":""Point"",""coordinates"":[39.17672101071292,21.790733731001435]}"
59,43.37399624,0.05101594931177627,0.03152645015733539,"{""type"":""Point"",""coordinates"":[39.23077949430133,21.466630643795742]}"
60,29.448982760000035,0.04215976331360947,0.021561924796213515,"{""type"":""Point"",""coordinates"":[39.0378659421141,21.25289709952684]}"
